Time(s),Input(v),Output(v),Output(m)
145.199999999996,5.000,10.000,4751.022
145.299999999996,5.000,10.000,4754.783
145.399999999996,5.000,10.000,4758.544
145.499999999996,5.000,10.000,4762.304
145.599999999996,5.000,10.000,4766.065
145.699999999996,5.000,10.000,4769.826
145.799999999996,5.000,10.000,4773.587
145.899999999996,5.000,10.000,4777.347
145.999999999996,5.000,10.000,4781.108
146.099999999996,5.000,10.000,4784.869
146.199999999996,5.000,10.000,4788.630
146.299999999996,5.000,10.000,4792.390
146.399999999996,5.000,10.000,4796.151
146.499999999996,5.000,10.000,4799.912
146.599999999996,5.000,10.000,4803.673
146.699999999996,5.000,10.000,4807.433
146.799999999996,5.000,10.000,4811.194
146.899999999996,5.000,10.000,4814.955
146.999999999996,5.000,10.000,4818.716
147.099999999996,5.000,10.000,4822.476
147.199999999996,5.000,10.000,4826.237
147.299999999996,5.000,10.000,4829.998
147.399999999996,5.000,10.000,4833.759
147.499999999996,5.000,10.000,4837.519
147.599999999996,5.000,10.000,4841.280
147.699999999996,5.000,10.000,4845.041
147.799999999996,5.000,10.000,4848.802
147.899999999996,5.000,10.000,4852.562
147.999999999996,5.000,10.000,4856.323
148.099999999996,5.000,10.000,4860.084
148.199999999996,5.000,10.000,4863.845
148.299999999996,5.000,10.000,4867.605
148.399999999996,5.000,10.000,4871.366
148.499999999996,5.000,10.000,4875.127
148.599999999996,5.000,10.000,4878.888
148.699999999996,5.000,10.000,4882.648
148.799999999996,5.000,10.000,4886.409
148.899999999996,5.000,10.000,4890.170
148.999999999996,5.000,10.000,4893.931
149.099999999996,5.000,10.000,4897.691
149.199999999996,5.000,10.000,4901.452
149.299999999996,5.000,10.000,4905.213
149.399999999996,5.000,10.000,4908.974
149.499999999996,5.000,10.000,4912.734
149.599999999996,5.000,10.000,4916.495
149.699999999996,5.000,10.000,4920.256
149.799999999996,5.000,10.000,4924.017
149.899999999996,5.000,10.000,4927.777
149.999999999996,5.000,10.000,4931.538
150.099999999996,5.000,10.000,4935.299
150.199999999996,5.000,10.000,4939.060
150.299999999996,5.000,10.000,4942.820
150.399999999996,5.000,10.000,4946.581
150.499999999996,5.000,10.000,4950.342
150.599999999996,5.000,10.000,4954.103
150.699999999996,5.000,10.000,4957.863
150.799999999996,5.000,10.000,4961.624
150.899999999996,5.000,10.000,4965.385
150.999999999996,5.000,10.000,4969.146
151.099999999996,5.000,10.000,4972.906
151.199999999996,5.000,10.000,4976.667
151.299999999996,5.000,10.000,4980.428
151.399999999996,5.000,10.000,4984.189
151.499999999996,5.000,10.000,4987.949
151.599999999996,5.000,10.000,4991.710
151.699999999996,5.000,10.000,4995.471
151.799999999996,5.000,10.000,4999.232
151.899999999996,5.000,10.000,5002.992
151.999999999996,5.000,10.000,5006.753
152.099999999996,5.000,10.000,5010.514
152.199999999996,5.000,10.000,5014.275
152.299999999996,5.000,10.000,5018.035
152.399999999996,5.000,10.000,5021.796
152.499999999996,5.000,10.000,5025.557
152.599999999996,5.000,10.000,5029.318
152.699999999996,5.000,10.000,5033.078
152.799999999996,5.000,10.000,5036.839
152.899999999996,5.000,10.000,5040.600
152.999999999996,5.000,10.000,5044.361
153.099999999996,5.000,10.000,5048.121
153.199999999996,5.000,10.000,5051.882
153.299999999996,5.000,10.000,5055.643
153.399999999996,5.000,10.000,5059.404
153.499999999996,5.000,10.000,5063.164
153.599999999996,5.000,10.000,5066.925
153.699999999996,5.000,10.000,5070.686
153.799999999996,5.000,10.000,5074.447
153.899999999996,5.000,10.000,5078.207
153.999999999996,5.000,10.000,5081.968
154.099999999996,5.000,10.000,5085.729
154.199999999996,5.000,10.000,5089.490
154.299999999996,5.000,10.000,5093.250
154.399999999996,5.000,10.000,5097.011
154.499999999996,5.000,10.000,5100.772
154.599999999996,5.000,10.000,5104.533
154.699999999995,5.000,10.000,5108.293
154.799999999995,5.000,10.000,5112.054
154.899999999995,5.000,10.000,5115.815
154.999999999995,5.000,10.000,5119.576
155.099999999995,5.000,10.000,5123.336
155.199999999995,5.000,10.000,5127.097
155.299999999995,5.000,10.000,5130.858
155.399999999995,5.000,10.000,5134.619
155.499999999995,5.000,10.000,5138.379
155.599999999995,5.000,10.000,5142.140
155.699999999995,5.000,10.000,5145.901
155.799999999995,5.000,10.000,5149.662
155.899999999995,5.000,10.000,5153.422
155.999999999995,5.000,10.000,5157.183
156.099999999995,5.000,10.000,5160.944
156.199999999995,5.000,10.000,5164.705
156.299999999995,5.000,10.000,5168.465
156.399999999995,5.000,10.000,5172.226
156.499999999995,5.000,10.000,5175.987
156.599999999995,5.000,10.000,5179.748
156.699999999995,5.000,10.000,5183.508
156.799999999995,5.000,10.000,5187.269
156.899999999995,5.000,10.000,5191.030
156.999999999995,5.000,10.000,5194.791
157.099999999995,5.000,10.000,5198.551
157.199999999995,5.000,10.000,5202.312
157.299999999995,5.000,10.000,5206.073
157.399999999995,5.000,10.000,5209.834
157.499999999995,5.000,10.000,5213.594
157.599999999995,5.000,10.000,5217.355
157.699999999995,5.000,10.000,5221.116
157.799999999995,5.000,10.000,5224.877
157.899999999995,5.000,10.000,5228.637
157.999999999995,5.000,10.000,5232.398
158.099999999995,5.000,10.000,5236.159
158.199999999995,5.000,10.000,5239.920
158.299999999995,5.000,10.000,5243.680
158.399999999995,5.000,10.000,5247.441
158.499999999995,5.000,10.000,5251.202
158.599999999995,5.000,10.000,5254.963
158.699999999995,5.000,10.000,5258.723
158.799999999995,5.000,10.000,5262.484
158.899999999995,5.000,10.000,5266.245
158.999999999995,5.000,10.000,5270.006
159.099999999995,5.000,10.000,5273.766
159.199999999995,5.000,10.000,5277.527
159.299999999995,5.000,10.000,5281.288
159.399999999995,5.000,10.000,5285.049
159.499999999995,5.000,10.000,5288.809
159.599999999995,5.000,10.000,5292.570
159.699999999995,5.000,10.000,5296.331
159.799999999995,5.000,10.000,5300.092
159.899999999995,5.000,10.000,5303.852
159.999999999995,5.000,10.000,5307.613
160.099999999995,5.000,10.000,5311.374
160.199999999995,5.000,10.000,5315.135
160.299999999995,5.000,10.000,5318.895
160.399999999995,5.000,10.000,5322.656
160.499999999995,5.000,10.000,5326.417
160.599999999995,5.000,10.000,5330.178
160.699999999995,5.000,10.000,5333.938
160.799999999995,5.000,10.000,5337.699
160.899999999995,5.000,10.000,5341.460
160.999999999995,5.000,10.000,5345.221
161.099999999995,5.000,10.000,5348.981
161.199999999995,5.000,10.000,5352.742
161.299999999995,5.000,10.000,5356.503
161.399999999995,5.000,10.000,5360.264
161.499999999995,5.000,10.000,5364.024
161.599999999995,5.000,10.000,5367.785
161.699999999995,5.000,10.000,5371.546
161.799999999995,5.000,10.000,5375.307
161.899999999995,5.000,10.000,5379.067
161.999999999995,5.000,10.000,5382.828
162.099999999995,5.000,10.000,5386.589
162.199999999995,5.000,10.000,5390.350
162.299999999995,5.000,10.000,5394.110
162.399999999995,5.000,10.000,5397.871
162.499999999995,5.000,10.000,5401.632
162.599999999995,5.000,10.000,5405.393
162.699999999995,5.000,10.000,5409.153
162.799999999995,5.000,10.000,5412.914
162.899999999995,5.000,10.000,5416.675
162.999999999995,5.000,10.000,5420.436
163.099999999995,5.000,10.000,5424.196
163.199999999995,5.000,10.000,5427.957
163.299999999995,5.000,10.000,5431.718
163.399999999995,5.000,10.000,5435.479
163.499999999995,5.000,10.000,5439.239
163.599999999995,5.000,10.000,5443.000
163.699999999995,5.000,10.000,5446.761
163.799999999995,5.000,10.000,5450.522
163.899999999995,5.000,10.000,5454.282
163.999999999995,5.000,10.000,5458.043
164.099999999995,5.000,10.000,5461.804
164.199999999995,5.000,10.000,5465.565
164.299999999995,5.000,10.000,5469.325
164.399999999995,5.000,10.000,5473.086
164.499999999995,5.000,10.000,5476.847
164.599999999995,5.000,10.000,5480.608
164.699999999995,5.000,10.000,5484.368
164.799999999995,5.000,10.000,5488.129
164.899999999995,5.000,10.000,5491.890
164.999999999995,5.000,10.000,5495.651
165.099999999995,5.000,10.000,5499.411
165.199999999995,5.000,10.000,5503.172
165.299999999995,5.000,10.000,5506.933
165.399999999995,5.000,10.000,5510.694
165.499999999995,5.000,10.000,5514.454
165.599999999995,5.000,10.000,5518.215
165.699999999995,5.000,10.000,5521.976
165.799999999995,5.000,10.000,5525.737
165.899999999995,5.000,10.000,5529.497
165.999999999995,5.000,10.000,5533.258
166.099999999995,5.000,10.000,5537.019
166.199999999995,5.000,10.000,5540.780
166.299999999995,5.000,10.000,5544.540
166.399999999995,5.000,10.000,5548.301
166.499999999995,5.000,10.000,5552.062
166.599999999995,5.000,10.000,5555.823
166.699999999995,5.000,10.000,5559.583
166.799999999995,5.000,10.000,5563.344
166.899999999995,5.000,10.000,5567.105
166.999999999995,5.000,10.000,5570.866
167.099999999995,5.000,10.000,5574.626
167.199999999995,5.000,10.000,5578.387
167.299999999995,5.000,10.000,5582.148
167.399999999995,5.000,10.000,5585.909
167.499999999995,5.000,10.000,5589.669
167.599999999995,5.000,10.000,5593.430
167.699999999995,5.000,10.000,5597.191
167.799999999995,5.000,10.000,5600.952
167.899999999995,5.000,10.000,5604.712
167.999999999995,5.000,10.000,5608.473
168.099999999995,5.000,10.000,5612.234
168.199999999995,5.000,10.000,5615.995
168.299999999995,5.000,10.000,5619.755
168.399999999995,5.000,10.000,5623.516
168.499999999995,5.000,10.000,5627.277
168.599999999995,5.000,10.000,5631.038
168.699999999995,5.000,10.000,5634.798
168.799999999995,5.000,10.000,5638.559
168.899999999995,5.000,10.000,5642.320
168.999999999995,5.000,10.000,5646.081
169.099999999995,5.000,10.000,5649.841
169.199999999995,5.000,10.000,5653.602
169.299999999995,5.000,10.000,5657.363
169.399999999995,5.000,10.000,5661.124
169.499999999995,5.000,10.000,5664.884
169.599999999995,5.000,10.000,5668.645
169.699999999995,5.000,10.000,5672.406
169.799999999995,5.000,10.000,5676.167
169.899999999995,5.000,10.000,5679.927
169.999999999995,5.000,10.000,5683.688
170.099999999995,5.000,10.000,5687.449
170.199999999995,5.000,10.000,5691.210
170.299999999995,5.000,10.000,5694.970
170.399999999995,5.000,10.000,5698.731
170.499999999995,5.000,10.000,5702.492
170.599999999995,5.000,10.000,5706.253
170.699999999995,5.000,10.000,5710.013
170.799999999995,5.000,10.000,5713.774
170.899999999995,5.000,10.000,5717.535
170.999999999995,5.000,10.000,5721.296
171.099999999995,5.000,10.000,5725.056
171.199999999995,5.000,10.000,5728.817
171.299999999995,5.000,10.000,5732.578
171.399999999995,5.000,10.000,5736.339
171.499999999995,5.000,10.000,5740.099
171.599999999995,5.000,10.000,5743.860
171.699999999995,5.000,10.000,5747.621
171.799999999995,5.000,10.000,5751.382
171.899999999995,5.000,10.000,5755.142
171.999999999995,5.000,10.000,5758.903
172.099999999995,5.000,10.000,5762.664
172.199999999995,5.000,10.000,5766.425
172.299999999994,5.000,10.000,5770.185
172.399999999994,5.000,10.000,5773.946
172.499999999994,5.000,10.000,5777.707
172.599999999994,5.000,10.000,5781.468
172.699999999994,5.000,10.000,5785.228
172.799999999994,5.000,10.000,5788.989
172.899999999994,5.000,10.000,5792.750
172.999999999994,5.000,10.000,5796.511
173.099999999994,5.000,10.000,5800.271
173.199999999994,5.000,10.000,5804.032
173.299999999994,5.000,10.000,5807.793
173.399999999994,5.000,10.000,5811.554
173.499999999994,5.000,10.000,5815.314
173.599999999994,5.000,10.000,5819.075
173.699999999994,5.000,10.000,5822.836
173.799999999994,5.000,10.000,5826.597
173.899999999994,5.000,10.000,5830.357
173.999999999994,5.000,10.000,5834.118
174.099999999994,5.000,10.000,5837.879
174.199999999994,5.000,10.000,5841.640
174.299999999994,5.000,10.000,5845.400
174.399999999994,5.000,10.000,5849.161
174.499999999994,5.000,10.000,5852.922
174.599999999994,5.000,10.000,5856.683
174.699999999994,5.000,10.000,5860.443
174.799999999994,5.000,10.000,5864.204
174.899999999994,5.000,10.000,5867.965
174.999999999994,5.000,10.000,5871.726
175.099999999994,5.000,10.000,5875.486
175.199999999994,5.000,10.000,5879.247
175.299999999994,5.000,10.000,5883.008
175.399999999994,5.000,10.000,5886.769
175.499999999994,5.000,10.000,5890.529
175.599999999994,5.000,10.000,5894.290
175.699999999994,5.000,10.000,5898.051
175.799999999994,5.000,10.000,5901.812
175.899999999994,5.000,10.000,5905.572
175.999999999994,5.000,10.000,5909.333
176.099999999994,5.000,10.000,5913.094
176.199999999994,5.000,10.000,5916.855
176.299999999994,5.000,10.000,5920.615
176.399999999994,5.000,10.000,5924.376
176.499999999994,5.000,10.000,5928.137
176.599999999994,5.000,10.000,5931.898
176.699999999994,5.000,10.000,5935.658
176.799999999994,5.000,10.000,5939.419
176.899999999994,5.000,10.000,5943.180
176.999999999994,5.000,10.000,5946.941
177.099999999994,5.000,10.000,5950.701
177.199999999994,5.000,10.000,5954.462
177.299999999994,5.000,10.000,5958.223
177.399999999994,5.000,10.000,5961.984
177.499999999994,5.000,10.000,5965.744
177.599999999994,5.000,10.000,5969.505
177.699999999994,5.000,10.000,5973.266
177.799999999994,5.000,10.000,5977.027
177.899999999994,5.000,10.000,5980.787
177.999999999994,5.000,10.000,5984.548
178.099999999994,5.000,10.000,5988.309
178.199999999994,5.000,10.000,5992.070
178.299999999994,5.000,10.000,5995.830
178.399999999994,5.000,10.000,5999.591
178.499999999994,5.000,10.000,6003.352
178.599999999994,5.000,10.000,6007.113
178.699999999994,5.000,10.000,6010.873
178.799999999994,5.000,10.000,6014.634
178.899999999994,5.000,10.000,6018.395
178.999999999994,5.000,10.000,6022.156
179.099999999994,5.000,10.000,6025.916
179.199999999994,5.000,10.000,6029.677
179.299999999994,5.000,10.000,6033.438
179.399999999994,5.000,10.000,6037.199
179.499999999994,5.000,10.000,6040.959
179.599999999994,5.000,10.000,6044.720
179.699999999994,5.000,10.000,6048.481
179.799999999994,5.000,10.000,6052.242
179.899999999994,5.000,10.000,6056.002
179.999999999994,5.000,10.000,6059.763
180.099999999994,5.000,10.000,6063.524
180.199999999994,5.000,10.000,6067.285
180.299999999994,5.000,10.000,6071.045
180.399999999994,5.000,10.000,6074.806
180.499999999994,5.000,10.000,6078.567
180.599999999994,5.000,10.000,6082.328
180.699999999994,5.000,10.000,6086.088
180.799999999994,5.000,10.000,6089.849
180.899999999994,5.000,10.000,6093.610
180.999999999994,5.000,10.000,6097.371
181.099999999994,5.000,10.000,6101.131
181.199999999994,5.000,10.000,6104.892
181.299999999994,5.000,10.000,6108.653
181.399999999994,5.000,10.000,6112.414
181.499999999994,5.000,10.000,6116.174
181.599999999994,5.000,10.000,6119.935
181.699999999994,5.000,10.000,6123.696
181.799999999994,5.000,10.000,6127.457
181.899999999994,5.000,10.000,6131.217
181.999999999994,5.000,10.000,6134.978
182.099999999994,5.000,10.000,6138.739
182.199999999994,5.000,10.000,6142.500
182.299999999994,5.000,10.000,6146.260
182.399999999994,5.000,10.000,6150.021
182.499999999994,5.000,10.000,6153.782
182.599999999994,5.000,10.000,6157.543
182.699999999994,5.000,10.000,6161.303
182.799999999994,5.000,10.000,6165.064
182.899999999994,5.000,10.000,6168.825
182.999999999994,5.000,10.000,6172.586
183.099999999994,5.000,10.000,6176.346
183.199999999994,5.000,10.000,6180.107
183.299999999994,5.000,10.000,6183.868
183.399999999994,5.000,10.000,6187.629
183.499999999994,5.000,10.000,6191.389
183.599999999994,5.000,10.000,6195.150
183.699999999994,5.000,10.000,6198.911
183.799999999994,5.000,10.000,6202.672
183.899999999994,5.000,10.000,6206.432
183.999999999994,5.000,10.000,6210.193
184.099999999994,5.000,10.000,6213.954
184.199999999994,5.000,10.000,6217.715
184.299999999994,5.000,10.000,6221.475
184.399999999994,5.000,10.000,6225.236
184.499999999994,5.000,10.000,6228.997
184.599999999994,5.000,10.000,6232.758
184.699999999994,5.000,10.000,6236.518
184.799999999994,5.000,10.000,6240.279
184.899999999994,5.000,10.000,6244.040
184.999999999994,5.000,10.000,6247.801
185.099999999994,5.000,10.000,6251.561
185.199999999994,5.000,10.000,6255.322
185.299999999994,5.000,10.000,6259.083
185.399999999994,5.000,10.000,6262.844
185.499999999994,5.000,10.000,6266.604
185.599999999994,5.000,10.000,6270.365
185.699999999994,5.000,10.000,6274.126
185.799999999994,5.000,10.000,6277.887
185.899999999994,5.000,10.000,6281.647
185.999999999994,5.000,10.000,6285.408
186.099999999994,5.000,10.000,6289.169
186.199999999994,5.000,10.000,6292.930
186.299999999994,5.000,10.000,6296.690
186.399999999994,5.000,10.000,6300.451
186.499999999994,5.000,10.000,6304.212
186.599999999994,5.000,10.000,6307.973
186.699999999994,5.000,10.000,6311.733
186.799999999994,5.000,10.000,6315.494
186.899999999994,5.000,10.000,6319.255
186.999999999994,5.000,10.000,6323.016
187.099999999994,5.000,10.000,6326.776
187.199999999994,5.000,10.000,6330.537
187.299999999994,5.000,10.000,6334.298
187.399999999994,5.000,10.000,6338.059
187.499999999994,5.000,10.000,6341.819
187.599999999994,5.000,10.000,6345.580
187.699999999994,5.000,10.000,6349.341
187.799999999994,5.000,10.000,6353.102
187.899999999994,5.000,10.000,6356.862
187.999999999994,5.000,10.000,6360.623
188.099999999994,5.000,10.000,6364.384
188.199999999994,5.000,10.000,6368.145
188.299999999994,5.000,10.000,6371.905
188.399999999994,5.000,10.000,6375.666
188.499999999994,5.000,10.000,6379.427
188.599999999994,5.000,10.000,6383.188
188.699999999994,5.000,10.000,6386.948
188.799999999994,5.000,10.000,6390.709
188.899999999994,5.000,10.000,6394.470
188.999999999994,5.000,10.000,6398.231
189.099999999994,5.000,10.000,6401.991
189.199999999994,5.000,10.000,6405.752
189.299999999994,5.000,10.000,6409.513
189.399999999994,5.000,10.000,6413.274
189.499999999994,5.000,10.000,6417.034
189.599999999994,5.000,10.000,6420.795
189.699999999994,5.000,10.000,6424.556
189.799999999994,5.000,10.000,6428.317
189.899999999993,5.000,10.000,6432.077
189.999999999993,5.000,10.000,6435.838
190.099999999993,5.000,10.000,6439.599
190.199999999993,5.000,10.000,6443.360
190.299999999993,5.000,10.000,6447.120
190.399999999993,5.000,10.000,6450.881
190.499999999993,5.000,10.000,6454.642
190.599999999993,5.000,10.000,6458.403
190.699999999993,5.000,10.000,6462.163
190.799999999993,5.000,10.000,6465.924
190.899999999993,5.000,10.000,6469.685
190.999999999993,5.000,10.000,6473.446
191.099999999993,5.000,10.000,6477.206
191.199999999993,5.000,10.000,6480.967
191.299999999993,5.000,10.000,6484.728
191.399999999993,5.000,10.000,6488.489
191.499999999993,5.000,10.000,6492.249
191.599999999993,5.000,10.000,6496.010
191.699999999993,5.000,10.000,6499.771
191.799999999993,5.000,10.000,6503.532
191.899999999993,5.000,10.000,6507.292
191.999999999993,5.000,10.000,6511.053
192.099999999993,5.000,10.000,6514.814
192.199999999993,5.000,10.000,6518.575
192.299999999993,5.000,10.000,6522.335
192.399999999993,5.000,10.000,6526.096
192.499999999993,5.000,10.000,6529.857
192.599999999993,5.000,10.000,6533.618
192.699999999993,5.000,10.000,6537.378
192.799999999993,5.000,10.000,6541.139
192.899999999993,5.000,10.000,6544.900
192.999999999993,5.000,10.000,6548.661
193.099999999993,5.000,10.000,6552.421
193.199999999993,5.000,10.000,6556.182
193.299999999993,5.000,10.000,6559.943
193.399999999993,5.000,10.000,6563.704
193.499999999993,5.000,10.000,6567.464
193.599999999993,5.000,10.000,6571.225
193.699999999993,5.000,10.000,6574.986
193.799999999993,5.000,10.000,6578.747
193.899999999993,5.000,10.000,6582.507
193.999999999993,5.000,10.000,6586.268
194.099999999993,5.000,10.000,6590.029
194.199999999993,5.000,10.000,6593.790
194.299999999993,5.000,10.000,6597.550
194.399999999993,5.000,10.000,6601.311
194.499999999993,5.000,10.000,6605.072
194.599999999993,5.000,10.000,6608.833
194.699999999993,5.000,10.000,6612.593
194.799999999993,5.000,10.000,6616.354
194.899999999993,5.000,10.000,6620.115
194.999999999993,5.000,10.000,6623.876
195.099999999993,5.000,10.000,6627.636
195.199999999993,5.000,10.000,6631.397
195.299999999993,5.000,10.000,6635.158
195.399999999993,5.000,10.000,6638.919
195.499999999993,5.000,10.000,6642.679
195.599999999993,5.000,10.000,6646.440
195.699999999993,5.000,10.000,6650.201
195.799999999993,5.000,10.000,6653.962
195.899999999993,5.000,10.000,6657.722
195.999999999993,5.000,10.000,6661.483
196.099999999993,5.000,10.000,6665.244
196.199999999993,5.000,10.000,6669.005
196.299999999993,5.000,10.000,6672.765
196.399999999993,5.000,10.000,6676.526
196.499999999993,5.000,10.000,6680.287
196.599999999993,5.000,10.000,6684.048
196.699999999993,5.000,10.000,6687.808
196.799999999993,5.000,10.000,6691.569
196.899999999993,5.000,10.000,6695.330
196.999999999993,5.000,10.000,6699.091
197.099999999993,5.000,10.000,6702.851
197.199999999993,5.000,10.000,6706.612
197.299999999993,5.000,10.000,6710.373
197.399999999993,5.000,10.000,6714.134
197.499999999993,5.000,10.000,6717.894
197.599999999993,5.000,10.000,6721.655
197.699999999993,5.000,10.000,6725.416
197.799999999993,5.000,10.000,6729.177
197.899999999993,5.000,10.000,6732.937
197.999999999993,5.000,10.000,6736.698
198.099999999993,5.000,10.000,6740.459
198.199999999993,5.000,10.000,6744.220
198.299999999993,5.000,10.000,6747.980
198.399999999993,5.000,10.000,6751.741
198.499999999993,5.000,10.000,6755.502
198.599999999993,5.000,10.000,6759.263
198.699999999993,5.000,10.000,6763.023
198.799999999993,5.000,10.000,6766.784
198.899999999993,5.000,10.000,6770.545
198.999999999993,5.000,10.000,6774.306
199.099999999993,5.000,10.000,6778.066
199.199999999993,5.000,10.000,6781.827
199.299999999993,5.000,10.000,6785.588
199.399999999993,5.000,10.000,6789.349
199.499999999993,5.000,10.000,6793.109
199.599999999993,5.000,10.000,6796.870
199.699999999993,5.000,10.000,6800.631
199.799999999993,5.000,10.000,6804.392
199.899999999993,5.000,10.000,6808.152
199.999999999993,5.000,10.000,6811.913
200.099999999993,5.000,10.000,6815.674
200.199999999993,5.000,10.000,6819.435
200.299999999993,5.000,10.000,6823.195
200.399999999993,5.000,10.000,6826.956
200.499999999993,5.000,10.000,6830.717
200.599999999993,5.000,10.000,6834.478
200.699999999993,5.000,10.000,6838.238
200.799999999993,5.000,10.000,6841.999
200.899999999993,5.000,10.000,6845.760
200.999999999993,5.000,10.000,6849.521
201.099999999993,5.000,10.000,6853.281
201.199999999993,5.000,10.000,6857.042
201.299999999993,5.000,10.000,6860.803
201.399999999993,5.000,10.000,6864.564
201.499999999993,5.000,10.000,6868.324
201.599999999993,5.000,10.000,6872.085
201.699999999993,5.000,10.000,6875.846
201.799999999993,5.000,10.000,6879.607
201.899999999993,5.000,10.000,6883.367
201.999999999993,5.000,10.000,6887.128
202.099999999993,5.000,10.000,6890.889
202.199999999993,5.000,10.000,6894.650
202.299999999993,5.000,10.000,6898.410
202.399999999993,5.000,10.000,6902.171
202.499999999993,5.000,10.000,6905.932
202.599999999993,5.000,10.000,6909.693
202.699999999993,5.000,10.000,6913.453
202.799999999993,5.000,10.000,6917.214
202.899999999993,5.000,10.000,6920.975
202.999999999993,5.000,10.000,6924.736
203.099999999993,5.000,10.000,6928.496
203.199999999993,5.000,10.000,6932.257
203.299999999993,5.000,10.000,6936.018
203.399999999993,5.000,10.000,6939.779
203.499999999993,5.000,10.000,6943.539
203.599999999993,5.000,10.000,6947.300
203.699999999993,5.000,10.000,6951.061
203.799999999993,5.000,10.000,6954.822
203.899999999993,5.000,10.000,6958.582
203.999999999993,5.000,10.000,6962.343
204.099999999993,5.000,10.000,6966.104
204.199999999993,5.000,10.000,6969.865
204.299999999993,5.000,10.000,6973.625
204.399999999993,5.000,10.000,6977.386
204.499999999993,5.000,10.000,6981.147
204.599999999993,5.000,10.000,6984.908
204.699999999993,5.000,10.000,6988.668
204.799999999993,5.000,10.000,6992.429
204.899999999993,5.000,10.000,6996.190
204.999999999993,5.000,10.000,6999.951
205.099999999993,5.000,10.000,7003.711
205.199999999993,5.000,10.000,7007.472
205.299999999993,5.000,10.000,7011.233
205.399999999993,5.000,10.000,7014.994
205.499999999993,5.000,10.000,7018.754
205.599999999993,5.000,10.000,7022.515
205.699999999993,5.000,10.000,7026.276
205.799999999993,5.000,10.000,7030.037
205.899999999993,5.000,10.000,7033.797
205.999999999993,5.000,10.000,7037.558
206.099999999993,5.000,10.000,7041.319
206.199999999993,5.000,10.000,7045.080
206.299999999993,5.000,10.000,7048.840
206.399999999993,5.000,10.000,7052.601
206.499999999993,5.000,10.000,7056.362
206.599999999993,5.000,10.000,7060.123
206.699999999993,5.000,10.000,7063.883
206.799999999993,5.000,10.000,7067.644
206.899999999993,5.000,10.000,7071.405
206.999999999993,5.000,10.000,7075.166
207.099999999993,5.000,10.000,7078.926
207.199999999993,5.000,10.000,7082.687
207.299999999993,5.000,10.000,7086.448
207.399999999993,5.000,10.000,7090.209
207.499999999992,5.000,10.000,7093.969
207.599999999992,5.000,10.000,7097.730
207.699999999992,5.000,10.000,7101.491
207.799999999992,5.000,10.000,7105.252
207.899999999992,5.000,10.000,7109.012
207.999999999992,5.000,10.000,7112.773
208.099999999992,5.000,10.000,7116.534
208.199999999992,5.000,10.000,7120.295
208.299999999992,5.000,10.000,7124.055
208.399999999992,5.000,10.000,7127.816
208.499999999992,5.000,10.000,7131.577
208.599999999992,5.000,10.000,7135.338
208.699999999992,5.000,10.000,7139.098
208.799999999992,5.000,10.000,7142.859
208.899999999992,5.000,10.000,7146.620
208.999999999992,5.000,10.000,7150.381
209.099999999992,5.000,10.000,7154.141
209.199999999992,5.000,10.000,7157.902
209.299999999992,5.000,10.000,7161.663
209.399999999992,5.000,10.000,7165.424
209.499999999992,5.000,10.000,7169.184
209.599999999992,5.000,10.000,7172.945
209.699999999992,5.000,10.000,7176.706
209.799999999992,5.000,10.000,7180.467
209.899999999992,5.000,10.000,7184.227
209.999999999992,5.000,10.000,7187.988
210.099999999992,5.000,10.000,7191.749
210.199999999992,5.000,10.000,7195.510
210.299999999992,5.000,10.000,7199.270
210.399999999992,5.000,10.000,7203.031
210.499999999992,5.000,10.000,7206.792
210.599999999992,5.000,10.000,7210.553
210.699999999992,5.000,10.000,7214.313
210.799999999992,5.000,10.000,7218.074
210.899999999992,5.000,10.000,7221.835
210.999999999992,5.000,10.000,7225.596
211.099999999992,5.000,10.000,7229.356
211.199999999992,5.000,10.000,7233.117
211.299999999992,5.000,10.000,7236.878
211.399999999992,5.000,10.000,7240.639
211.499999999992,5.000,10.000,7244.399
211.599999999992,5.000,10.000,7248.160
211.699999999992,5.000,10.000,7251.921
211.799999999992,5.000,10.000,7255.682
211.899999999992,5.000,10.000,7259.442
211.999999999992,5.000,10.000,7263.203
212.099999999992,5.000,10.000,7266.964
212.199999999992,5.000,10.000,7270.725
212.299999999992,5.000,10.000,7274.485
212.399999999992,5.000,10.000,7278.246
212.499999999992,5.000,10.000,7282.007
212.599999999992,5.000,10.000,7285.768
212.699999999992,5.000,10.000,7289.528
212.799999999992,5.000,10.000,7293.289
212.899999999992,5.000,10.000,7297.050
212.999999999992,5.000,10.000,7300.811
213.099999999992,5.000,10.000,7304.571
213.199999999992,5.000,10.000,7308.332
213.299999999992,5.000,10.000,7312.093
213.399999999992,5.000,10.000,7315.854
213.499999999992,5.000,10.000,7319.614
213.599999999992,5.000,10.000,7323.375
213.699999999992,5.000,10.000,7327.136
213.799999999992,5.000,10.000,7330.897
213.899999999992,5.000,10.000,7334.657
213.999999999992,5.000,10.000,7338.418
214.099999999992,5.000,10.000,7342.179
214.199999999992,5.000,10.000,7345.940
214.299999999992,5.000,10.000,7349.700
214.399999999992,5.000,10.000,7353.461
214.499999999992,5.000,10.000,7357.222
214.599999999992,5.000,10.000,7360.983
214.699999999992,5.000,10.000,7364.743
214.799999999992,5.000,10.000,7368.504
214.899999999992,5.000,10.000,7372.265
