Time(s),Input(v),Output(v),Output(m)
212.299999999992,5.000,10.000,7437.873
212.399999999992,5.000,10.000,7441.634
212.499999999992,5.000,10.000,7445.395
212.599999999992,5.000,10.000,7449.155
212.699999999992,5.000,10.000,7452.916
212.799999999992,5.000,10.000,7456.677
212.899999999992,5.000,10.000,7460.438
212.999999999992,5.000,10.000,7464.198
213.099999999992,5.000,10.000,7467.959
213.199999999992,5.000,10.000,7471.720
213.299999999992,5.000,10.000,7475.481
213.399999999992,5.000,10.000,7479.241
213.499999999992,5.000,10.000,7483.002
213.599999999992,5.000,10.000,7486.763
213.699999999992,5.000,10.000,7490.524
213.799999999992,5.000,10.000,7494.284
213.899999999992,5.000,10.000,7498.045
213.999999999992,5.000,10.000,7501.806
214.099999999992,5.000,10.000,7505.567
214.199999999992,5.000,10.000,7509.327
214.299999999992,5.000,10.000,7513.088
214.399999999992,5.000,10.000,7516.849
214.499999999992,5.000,10.000,7520.610
214.599999999992,5.000,10.000,7524.370
214.699999999992,5.000,10.000,7528.131
214.799999999992,5.000,10.000,7531.892
214.899999999992,5.000,10.000,7535.653
214.999999999992,5.000,10.000,7539.413
215.099999999992,5.000,10.000,7543.174
215.199999999992,5.000,10.000,7546.935
215.299999999992,5.000,10.000,7550.696
215.399999999992,5.000,10.000,7554.456
215.499999999992,5.000,10.000,7558.217
215.599999999992,5.000,10.000,7561.978
215.699999999992,5.000,10.000,7565.739
215.799999999992,5.000,10.000,7569.499
215.899999999992,5.000,10.000,7573.260
215.999999999992,5.000,10.000,7577.021
216.099999999992,5.000,10.000,7580.782
216.199999999992,5.000,10.000,7584.542
216.299999999992,5.000,10.000,7588.303
216.399999999992,5.000,10.000,7592.064
216.499999999992,5.000,10.000,7595.825
216.599999999992,5.000,10.000,7599.585
216.699999999992,5.000,10.000,7603.346
216.799999999992,5.000,10.000,7607.107
216.899999999992,5.000,10.000,7610.868
216.999999999992,5.000,10.000,7614.628
217.099999999992,5.000,10.000,7618.389
217.199999999992,5.000,10.000,7622.150
217.299999999992,5.000,10.000,7625.911
217.399999999992,5.000,10.000,7629.671
217.499999999992,5.000,10.000,7633.432
217.599999999992,5.000,10.000,7637.193
217.699999999992,5.000,10.000,7640.954
217.799999999992,5.000,10.000,7644.714
217.899999999992,5.000,10.000,7648.475
217.999999999992,5.000,10.000,7652.236
218.099999999992,5.000,10.000,7655.997
218.199999999992,5.000,10.000,7659.757
218.299999999992,5.000,10.000,7663.518
218.399999999992,5.000,10.000,7667.279
218.499999999992,5.000,10.000,7671.040
218.599999999992,5.000,10.000,7674.800
218.699999999992,5.000,10.000,7678.561
218.799999999992,5.000,10.000,7682.322
218.899999999992,5.000,10.000,7686.083
218.999999999992,5.000,10.000,7689.843
219.099999999992,5.000,10.000,7693.604
219.199999999992,5.000,10.000,7697.365
219.299999999992,5.000,10.000,7701.126
219.399999999992,5.000,10.000,7704.886
219.499999999992,5.000,10.000,7708.647
219.599999999992,5.000,10.000,7712.408
219.699999999992,5.000,10.000,7716.169
219.799999999992,5.000,10.000,7719.929
219.899999999992,5.000,10.000,7723.690
219.999999999992,5.000,10.000,7727.451
220.099999999992,5.000,10.000,7731.212
220.199999999992,5.000,10.000,7734.972
220.299999999992,5.000,10.000,7738.733
220.399999999992,5.000,10.000,7742.494
220.499999999992,5.000,10.000,7746.255
220.599999999992,5.000,10.000,7750.015
220.699999999992,5.000,10.000,7753.776
220.799999999992,5.000,10.000,7757.537
220.899999999992,5.000,10.000,7761.298
220.999999999992,5.000,10.000,7765.058
221.099999999992,5.000,10.000,7768.819
221.199999999992,5.000,10.000,7772.580
221.299999999992,5.000,10.000,7776.341
221.399999999992,5.000,10.000,7780.101
221.499999999992,5.000,10.000,7783.862
221.599999999992,5.000,10.000,7787.623
221.699999999992,5.000,10.000,7791.384
221.799999999992,5.000,10.000,7795.144
221.899999999992,5.000,10.000,7798.905
221.999999999992,5.000,10.000,7802.666
222.099999999992,5.000,10.000,7806.427
222.199999999992,5.000,10.000,7810.187
222.299999999992,5.000,10.000,7813.948
222.399999999992,5.000,10.000,7817.709
222.499999999992,5.000,10.000,7821.470
222.599999999992,5.000,10.000,7825.230
222.699999999992,5.000,10.000,7828.991
222.799999999992,5.000,10.000,7832.752
222.899999999992,5.000,10.000,7836.513
222.999999999992,5.000,10.000,7840.273
223.099999999992,5.000,10.000,7844.034
223.199999999992,5.000,10.000,7847.795
223.299999999992,5.000,10.000,7851.556
223.399999999992,5.000,10.000,7855.316
223.499999999992,5.000,10.000,7859.077
223.599999999992,5.000,10.000,7862.838
223.699999999992,5.000,10.000,7866.599
223.799999999992,5.000,10.000,7870.359
223.899999999992,5.000,10.000,7874.120
223.999999999992,5.000,10.000,7877.881
224.099999999992,5.000,10.000,7881.642
224.199999999992,5.000,10.000,7885.402
224.299999999992,5.000,10.000,7889.163
224.399999999992,5.000,10.000,7892.924
224.499999999992,5.000,10.000,7896.685
224.599999999992,5.000,10.000,7900.445
224.699999999992,5.000,10.000,7904.206
224.799999999992,5.000,10.000,7907.967
224.899999999992,5.000,10.000,7911.728
224.999999999992,5.000,10.000,7915.488
225.099999999991,5.000,10.000,7919.249
225.199999999991,5.000,10.000,7923.010
225.299999999991,5.000,10.000,7926.771
225.399999999991,5.000,10.000,7930.531
225.499999999991,5.000,10.000,7934.292
225.599999999991,5.000,10.000,7938.053
225.699999999991,5.000,10.000,7941.814
225.799999999991,5.000,10.000,7945.574
225.899999999991,5.000,10.000,7949.335
225.999999999991,5.000,10.000,7953.096
226.099999999991,5.000,10.000,7956.857
226.199999999991,5.000,10.000,7960.617
226.299999999991,5.000,10.000,7964.378
226.399999999991,5.000,10.000,7968.139
226.499999999991,5.000,10.000,7971.900
226.599999999991,5.000,10.000,7975.660
226.699999999991,5.000,10.000,7979.421
226.799999999991,5.000,10.000,7983.182
226.899999999991,5.000,10.000,7986.943
226.999999999991,5.000,10.000,7990.703
227.099999999991,5.000,10.000,7994.464
227.199999999991,5.000,10.000,7998.225
227.299999999991,5.000,10.000,8001.986
227.399999999991,5.000,10.000,8005.746
227.499999999991,5.000,10.000,8009.507
227.599999999991,5.000,10.000,8013.268
227.699999999991,5.000,10.000,8017.029
227.799999999991,5.000,10.000,8020.789
227.899999999991,5.000,10.000,8024.550
227.999999999991,5.000,10.000,8028.311
228.099999999991,5.000,10.000,8032.072
228.199999999991,5.000,10.000,8035.832
228.299999999991,5.000,10.000,8039.593
228.399999999991,5.000,10.000,8043.354
228.499999999991,5.000,10.000,8047.115
228.599999999991,5.000,10.000,8050.875
228.699999999991,5.000,10.000,8054.636
228.799999999991,5.000,10.000,8058.397
228.899999999991,5.000,10.000,8062.158
228.999999999991,5.000,10.000,8065.918
229.099999999991,5.000,10.000,8069.679
229.199999999991,5.000,10.000,8073.440
229.299999999991,5.000,10.000,8077.201
229.399999999991,5.000,10.000,8080.961
229.499999999991,5.000,10.000,8084.722
229.599999999991,5.000,10.000,8088.483
229.699999999991,5.000,10.000,8092.244
229.799999999991,5.000,10.000,8096.004
229.899999999991,5.000,10.000,8099.765
229.999999999991,5.000,10.000,8103.526
230.099999999991,5.000,10.000,8107.287
230.199999999991,5.000,10.000,8111.047
230.299999999991,5.000,10.000,8114.808
230.399999999991,5.000,10.000,8118.569
230.499999999991,5.000,10.000,8122.330
230.599999999991,5.000,10.000,8126.090
230.699999999991,5.000,10.000,8129.851
230.799999999991,5.000,10.000,8133.612
230.899999999991,5.000,10.000,8137.373
230.999999999991,5.000,10.000,8141.133
231.099999999991,5.000,10.000,8144.894
231.199999999991,5.000,10.000,8148.655
231.299999999991,5.000,10.000,8152.416
231.399999999991,5.000,10.000,8156.176
231.499999999991,5.000,10.000,8159.937
231.599999999991,5.000,10.000,8163.698
231.699999999991,5.000,10.000,8167.459
231.799999999991,5.000,10.000,8171.219
231.899999999991,5.000,10.000,8174.980
231.999999999991,5.000,10.000,8178.741
232.099999999991,5.000,10.000,8182.502
232.199999999991,5.000,10.000,8186.262
232.299999999991,5.000,10.000,8190.023
232.399999999991,5.000,10.000,8193.784
232.499999999991,5.000,10.000,8197.545
232.599999999991,5.000,10.000,8201.305
232.699999999991,5.000,10.000,8205.066
232.799999999991,5.000,10.000,8208.827
232.899999999991,5.000,10.000,8212.588
232.999999999991,5.000,10.000,8216.348
233.099999999991,5.000,10.000,8220.109
233.199999999991,5.000,10.000,8223.870
233.299999999991,5.000,10.000,8227.631
233.399999999991,5.000,10.000,8231.391
233.499999999991,5.000,10.000,8235.152
233.599999999991,5.000,10.000,8238.913
233.699999999991,5.000,10.000,8242.674
233.799999999991,5.000,10.000,8246.434
233.899999999991,5.000,10.000,8250.195
233.999999999991,5.000,10.000,8253.956
234.099999999991,5.000,10.000,8257.717
234.199999999991,5.000,10.000,8261.477
234.299999999991,5.000,10.000,8265.238
234.399999999991,5.000,10.000,8268.999
234.499999999991,5.000,10.000,8272.760
234.599999999991,5.000,10.000,8276.520
234.699999999991,5.000,10.000,8280.281
234.799999999991,5.000,10.000,8284.042
234.899999999991,5.000,10.000,8287.803
234.999999999991,5.000,10.000,8291.563
235.099999999991,5.000,10.000,8295.324
235.199999999991,5.000,10.000,8299.085
235.299999999991,5.000,10.000,8302.846
235.399999999991,5.000,10.000,8306.606
235.499999999991,5.000,10.000,8310.367
235.599999999991,5.000,10.000,8314.128
235.699999999991,5.000,10.000,8317.889
235.799999999991,5.000,10.000,8321.649
235.899999999991,5.000,10.000,8325.410
235.999999999991,5.000,10.000,8329.171
236.099999999991,5.000,10.000,8332.932
236.199999999991,5.000,10.000,8336.692
236.299999999991,5.000,10.000,8340.453
236.399999999991,5.000,10.000,8344.214
236.499999999991,5.000,10.000,8347.975
236.599999999991,5.000,10.000,8351.735
236.699999999991,5.000,10.000,8355.496
236.799999999991,5.000,10.000,8359.257
236.899999999991,5.000,10.000,8363.018
236.999999999991,5.000,10.000,8366.778
237.099999999991,5.000,10.000,8370.539
237.199999999991,5.000,10.000,8374.300
237.299999999991,5.000,10.000,8378.061
237.399999999991,5.000,10.000,8381.821
237.499999999991,5.000,10.000,8385.582
237.599999999991,5.000,10.000,8389.343
237.699999999991,5.000,10.000,8393.104
237.799999999991,5.000,10.000,8396.864
237.899999999991,5.000,10.000,8400.625
237.999999999991,5.000,10.000,8404.386
238.099999999991,5.000,10.000,8408.147
238.199999999991,5.000,10.000,8411.907
238.299999999991,5.000,10.000,8415.668
238.399999999991,5.000,10.000,8419.429
238.499999999991,5.000,10.000,8423.190
238.599999999991,5.000,10.000,8426.950
238.699999999991,5.000,10.000,8430.711
238.799999999991,5.000,10.000,8434.472
238.899999999991,5.000,10.000,8438.233
238.999999999991,5.000,10.000,8441.993
239.099999999991,5.000,10.000,8445.754
239.199999999991,5.000,10.000,8449.515
239.299999999991,5.000,10.000,8453.276
239.399999999991,5.000,10.000,8457.036
239.499999999991,5.000,10.000,8460.797
239.599999999991,5.000,10.000,8464.558
239.699999999991,5.000,10.000,8468.319
239.799999999991,5.000,10.000,8472.079
239.899999999991,5.000,10.000,8475.840
239.999999999991,5.000,10.000,8479.601
240.099999999991,5.000,10.000,8483.362
240.199999999991,5.000,10.000,8487.122
240.299999999991,5.000,10.000,8490.883
240.399999999991,5.000,10.000,8494.644
240.499999999991,5.000,10.000,8498.405
240.599999999991,5.000,10.000,8502.165
240.699999999991,5.000,10.000,8505.926
240.799999999991,5.000,10.000,8509.687
240.899999999991,5.000,10.000,8513.448
240.999999999991,5.000,10.000,8517.208
241.099999999991,5.000,10.000,8520.969
241.199999999991,5.000,10.000,8524.730
241.299999999991,5.000,10.000,8528.491
241.399999999991,5.000,10.000,8532.251
241.499999999991,5.000,10.000,8536.012
241.599999999991,5.000,10.000,8539.773
241.699999999991,5.000,10.000,8543.534
241.799999999991,5.000,10.000,8547.294
241.899999999991,5.000,10.000,8551.055
241.999999999991,5.000,10.000,8554.816
242.099999999991,5.000,10.000,8558.577
242.199999999991,5.000,10.000,8562.337
242.299999999991,5.000,10.000,8566.098
242.399999999991,5.000,10.000,8569.859
242.499999999991,5.000,10.000,8573.620
242.599999999991,5.000,10.000,8577.380
242.69999999999,5.000,10.000,8581.141
242.79999999999,5.000,10.000,8584.902
242.89999999999,5.000,10.000,8588.663
242.99999999999,5.000,10.000,8592.423
243.09999999999,5.000,10.000,8596.184
243.19999999999,5.000,10.000,8599.945
243.29999999999,5.000,10.000,8603.706
243.39999999999,5.000,10.000,8607.466
243.49999999999,5.000,10.000,8611.227
243.59999999999,5.000,10.000,8614.988
243.69999999999,5.000,10.000,8618.749
243.79999999999,5.000,10.000,8622.509
243.89999999999,5.000,10.000,8626.270
243.99999999999,5.000,10.000,8630.031
244.09999999999,5.000,10.000,8633.792
244.19999999999,5.000,10.000,8637.552
244.29999999999,5.000,10.000,8641.313
244.39999999999,5.000,10.000,8645.074
244.49999999999,5.000,10.000,8648.835
244.59999999999,5.000,10.000,8652.595
244.69999999999,5.000,10.000,8656.356
244.79999999999,5.000,10.000,8660.117
244.89999999999,5.000,10.000,8663.878
244.99999999999,5.000,10.000,8667.638
245.09999999999,5.000,10.000,8671.399
245.19999999999,5.000,10.000,8675.160
245.29999999999,5.000,10.000,8678.921
245.39999999999,5.000,10.000,8682.681
245.49999999999,5.000,10.000,8686.442
245.59999999999,5.000,10.000,8690.203
245.69999999999,5.000,10.000,8693.964
245.79999999999,5.000,10.000,8697.724
245.89999999999,5.000,10.000,8701.485
245.99999999999,5.000,10.000,8705.246
246.09999999999,5.000,10.000,8709.007
246.19999999999,5.000,10.000,8712.767
246.29999999999,5.000,10.000,8716.528
246.39999999999,5.000,10.000,8720.289
246.49999999999,5.000,10.000,8724.050
246.59999999999,5.000,10.000,8727.810
246.69999999999,5.000,10.000,8731.571
246.79999999999,5.000,10.000,8735.332
246.89999999999,5.000,10.000,8739.093
246.99999999999,5.000,10.000,8742.853
247.09999999999,5.000,10.000,8746.614
247.19999999999,5.000,10.000,8750.375
247.29999999999,5.000,10.000,8754.136
247.39999999999,5.000,10.000,8757.896
247.49999999999,5.000,10.000,8761.657
247.59999999999,5.000,10.000,8765.418
247.69999999999,5.000,10.000,8769.179
247.79999999999,5.000,10.000,8772.939
247.89999999999,5.000,10.000,8776.700
247.99999999999,5.000,10.000,8780.461
248.09999999999,5.000,10.000,8784.222
248.19999999999,5.000,10.000,8787.982
248.29999999999,5.000,10.000,8791.743
248.39999999999,5.000,10.000,8795.504
248.49999999999,5.000,10.000,8799.265
248.59999999999,5.000,10.000,8803.025
248.69999999999,5.000,10.000,8806.786
248.79999999999,5.000,10.000,8810.547
248.89999999999,5.000,10.000,8814.308
248.99999999999,5.000,10.000,8818.068
249.09999999999,5.000,10.000,8821.829
249.19999999999,5.000,10.000,8825.590
249.29999999999,5.000,10.000,8829.351
249.39999999999,5.000,10.000,8833.111
249.49999999999,5.000,10.000,8836.872
249.59999999999,5.000,10.000,8840.633
249.69999999999,5.000,10.000,8844.394
249.79999999999,5.000,10.000,8848.154
249.89999999999,5.000,10.000,8851.915
249.99999999999,5.000,10.000,8855.676
250.09999999999,5.000,10.000,8859.437
250.19999999999,5.000,10.000,8863.197
250.29999999999,5.000,10.000,8866.958
250.39999999999,5.000,10.000,8870.719
250.49999999999,5.000,10.000,8874.480
250.59999999999,5.000,10.000,8878.240
250.69999999999,5.000,10.000,8882.001
250.79999999999,5.000,10.000,8885.762
250.89999999999,5.000,10.000,8889.523
250.99999999999,5.000,10.000,8893.283
251.09999999999,5.000,10.000,8897.044
251.19999999999,5.000,10.000,8900.805
251.29999999999,5.000,10.000,8904.566
251.39999999999,5.000,10.000,8908.326
251.49999999999,5.000,10.000,8912.087
251.59999999999,5.000,10.000,8915.848
251.69999999999,5.000,10.000,8919.609
251.79999999999,5.000,10.000,8923.369
251.89999999999,5.000,10.000,8927.130
251.99999999999,5.000,10.000,8930.891
252.09999999999,5.000,10.000,8934.652
252.19999999999,5.000,10.000,8938.412
252.29999999999,5.000,10.000,8942.173
252.39999999999,5.000,10.000,8945.934
252.49999999999,5.000,10.000,8949.695
252.59999999999,5.000,10.000,8953.455
252.69999999999,5.000,10.000,8957.216
252.79999999999,5.000,10.000,8960.977
252.89999999999,5.000,10.000,8964.738
252.99999999999,5.000,10.000,8968.498
253.09999999999,5.000,10.000,8972.259
253.19999999999,5.000,10.000,8976.020
253.29999999999,5.000,10.000,8979.781
253.39999999999,5.000,10.000,8983.541
253.49999999999,5.000,10.000,8987.302
253.59999999999,5.000,10.000,8991.063
253.69999999999,5.000,10.000,8994.824
253.79999999999,5.000,10.000,8998.584
253.89999999999,5.000,10.000,9002.345
253.99999999999,5.000,10.000,9006.106
254.09999999999,5.000,10.000,9009.867
254.19999999999,5.000,10.000,9013.627
254.29999999999,5.000,10.000,9017.388
254.39999999999,5.000,10.000,9021.149
254.49999999999,5.000,10.000,9024.910
254.59999999999,5.000,10.000,9028.670
254.69999999999,5.000,10.000,9032.431
254.79999999999,5.000,10.000,9036.192
254.89999999999,5.000,10.000,9039.953
254.99999999999,5.000,10.000,9043.713
255.09999999999,5.000,10.000,9047.474
255.19999999999,5.000,10.000,9051.235
255.29999999999,5.000,10.000,9054.996
255.39999999999,5.000,10.000,9058.756
255.49999999999,5.000,10.000,9062.517
255.59999999999,5.000,10.000,9066.278
255.69999999999,5.000,10.000,9070.039
255.79999999999,5.000,10.000,9073.799
255.89999999999,5.000,10.000,9077.560
255.99999999999,5.000,10.000,9081.321
256.09999999999,5.000,10.000,9085.082
256.19999999999,5.000,10.000,9088.842
256.29999999999,5.000,10.000,9092.603
256.39999999999,5.000,10.000,9096.364
256.49999999999,5.000,10.000,9100.125
256.59999999999,5.000,10.000,9103.885
256.69999999999,5.000,10.000,9107.646
256.79999999999,5.000,10.000,9111.407
256.89999999999,5.000,10.000,9115.168
256.99999999999,5.000,10.000,9118.928
257.09999999999,5.000,10.000,9122.689
257.19999999999,5.000,10.000,9126.450
257.29999999999,5.000,10.000,9130.211
257.39999999999,5.000,10.000,9133.971
257.49999999999,5.000,10.000,9137.732
257.59999999999,5.000,10.000,9141.493
257.69999999999,5.000,10.000,9145.254
257.79999999999,5.000,10.000,9149.014
257.89999999999,5.000,10.000,9152.775
257.99999999999,5.000,10.000,9156.536
258.09999999999,5.000,10.000,9160.297
258.19999999999,5.000,10.000,9164.057
258.29999999999,5.000,10.000,9167.818
258.39999999999,5.000,10.000,9171.579
258.49999999999,5.000,10.000,9175.340
258.59999999999,5.000,10.000,9179.100
258.69999999999,5.000,10.000,9182.861
